YEAR,LOC$,MONTH$,ORGLOC$,ID1,ID2,ID3,SizeClass,SL,NLSL,WETWT,NLWETWT,DRYWT,NLDRYWT,VAR00014,PERWATER,ASHPERDRYWT,PERAFDW,TAGPERTOTLIP,TAGPERDRYWT,NOTTAGPDRYWT,LIPPERDRYWT,PERLEANAFDW,VAR00023,TAG,FFA,NOTTAG,TOTLIP,NLTAG,NLFFA,NLNOTTAG,NLTOTLIP,VAR00032,GTAG,GFFA,GNOTTAG,GTOTLIP,GPRO,NLGTAG,NLGRAMFFA,NLGNOTTAG,NLGTOTLIP,NLGPRO,VAR00042,TAGKJ,NOTTAGKJ,TOTLIPKJ,PROKJ,TOTALKJ,NLTAGKJ,NLNOTTAGKJ,NLTOTLIPKJ,NLPROKJ,NLTOTALKJ,DIFFTOTPROKJ,VAR00053,TAGPERTOTKJ,NOTTAGPERTKJ,TOTLIPPERKJ,PROPERTOTKJ,VAR00058,TOTALENERGYJ,EDENJPERGWET,NLEDJPERGWET,VAROOO59,C,N,S,ADJC,ADJN,ADJS,ADJCONC1,ADJCONC2,CLASSLOC$,VAR00069,ESTGPROREG,RESGPROREG,VAR00077,REQNLTAGKJ,ESTNLTAGKJ,NLTAGKJCON,REQNLPROKJ,ESTNLPROKJ,NLPROKJCON,REQNLTOTALKJ,ESTNLTOTALKJ,NLTOTALKJCON,VAR00087,ESTTAGKJ,ESTPROKJ,ESTTOTALKJ,VAR00091,ENDURANCE,VAR00093,BMPROKJCON
1999,AC,Oct,AC,2,6,2,S,53,3.970291914,2.8,1.030297758,0.53,-0.641693899,,81.21,13.6,86.4,1.94,0.12,6.06,6.18,80.18,,1.2,5.35,60.59,61.79,0.18,1.68,4.1,4.12,,0.000630181,0.002816326,0.031896752,0.032526933,0.422046524,-7.369503139,-5.872321978,-3.445251085,-3.425686811,-0.862639723,,0.024936271,1.262154486,1.287090757,8.483135142,9.770225899,-3.691431884,0.232820171,0.252384444,2.138080092,2.279339587,1.287090757,,0.26,12.92,13.17,86.83,,9770.225899,3489.366393,8.157475449,,-18.55,15.63,15.47,-18.55,15.63,15.47,1.749368311,-0.539565005,LBC,,-1.001358617,0.138718894,,1,-4.350373289,0.658941405,1,2.062748385,0.075331707,1,2.165481012,0.113858575,,0.012901996,7.867563216,8.718794753,,0.000962236,,1
1999,MHC,Sept,MHC,1,2,12,S,54,3.988984047,2.65,0.975125518,0.53,-0.636388847,,80.04,16.4,83.6,1.36,0.04,2.7,2.74,80.88,,0.37,1.58,27,27.37,-0.99,0.46,3.3,3.31,,0.000196755,0.000836754,0.014289838,0.014486593,0.428009118,-8.533553069,-7.085980099,-4.248206631,-4.23453171,-0.848610779,,0.007785581,0.565448886,0.573234467,8.602983282,9.176217748,-4.855481813,-0.570135376,-0.556460454,2.152109036,2.21661511,0.573234466,,0.08,6.16,6.25,93.75,,9176.217748,3462.723678,8.149810749,,-17.25,13.5,15.73,-17.25,13.5,15.73,1.474701971,0.609036654,LBC,,-0.944473649,0.09586287,,1,-4.32497068,-0.530511133,1,2.113871369,0.038237667,1,2.216772225,-0.000157115,,0.013233938,8.28023516,9.177659585,,0.000300429,,1
1999,LBC,Sept,DT,1,3,1,S,56,4.025351691,2.97,1.087045652,0.58,-0.553037473,,80.6,17.7,82.3,1.34,0.08,6.14,6.23,76.02,,0.84,2.68,61.45,62.28,-0.18,0.98,4.12,4.13,,0.000480446,0.001538843,0.035344414,0.03582486,0.437295212,-7.640796437,-6.476724291,-3.342614922,-3.329113226,-0.827146769,,0.019011235,1.398578457,1.417589692,8.789633767,10.20722346,-3.962725181,0.335456333,0.348958029,2.173573046,2.323095652,1.417589693,,0.19,13.7,13.89,86.11,,10207.22346,3436.775576,8.142288978,,-17.6,14.77,15.83,-17.6,14.77,15.83,1.990832989,0.189439301,LBC,,-0.833797555,0.006650786,,1,-4.275547052,0.312821871,1,2.213336875,-0.039763829,1,2.31656504,0.006530612,,0.01390444,9.146185206,10.14078123,,0.000690811,,1
1999,LBC,Sept,DT,1,5,2,S,56,4.025351691,3.18,1.157855565,0.6,-0.507996297,,81.1,18.5,81.5,0.54,0.03,4.8,4.83,76.69,,0.26,3.73,48.05,48.31,-1.35,1.32,3.87,3.88,,0.000156053,0.002246632,0.028909075,0.029065128,0.46146872,-8.76531745,-6.098323271,-3.543599711,-3.538216179,-0.773341006,,0.006175001,1.143932107,1.150107109,9.275521278,10.42562839,-5.087246195,0.134471545,0.139855076,2.227378809,2.344267043,1.150107112,,0.06,10.97,11.03,88.97,,10425.62839,3278.499494,8.095141125,,-17.59,14.98,15.74,-17.59,14.98,15.74,2.108381711,0.121002207,LBC,,-0.833797555,0.060456549,,1,-4.275547052,-0.811699143,1,2.213336875,0.014041934,1,2.31656504,0.027702003,,0.01390444,9.146185206,10.14078123,,0.000219367,,1
1999,MHC,Oct,MHC,2,5,2,S,56,4.025351691,3.09,1.126778536,0.58,-0.545244551,,81.21,16.9,83.1,1.54,0.04,2.63,2.67,80.47,,0.41,1.84,26.31,26.72,-0.89,0.61,3.27,3.29,,0.000238104,0.001066654,0.015250306,0.01548841,0.466489159,-8.34280318,-6.84322889,-4.183155721,-4.16766329,-0.762520499,,0.009421774,0.603454602,0.612876376,9.376432089,9.989308464,-4.664731924,-0.505084466,-0.489592034,2.238199316,2.301515367,0.612876375,,0.09,6.04,6.14,93.86,,9989.308464,3232.785911,8.081099556,,-16.65,14.56,15.03,-16.65,14.56,15.03,2.461107658,0.418351791,LB,,-0.833797555,0.071277056,,1,-4.275547052,-0.389184872,1,2.213336875,0.024862441,1,2.31656504,-0.015049673,,0.01390444,9.146185206,10.14078123,,0.000342359,,1
1999,AC,Sept,AC,1,1,33,S,59,4.077537444,2.51,0.922113745,0.72,-0.330033013,,71.41,16.7,83.3,0.28,0.01,3.9,3.91,79.43,,0.11,5.91,38.97,39.08,-2.23,1.78,3.66,3.67,,0.000077343,0.004248507,0.028017488,0.028094831,0.571014269,-9.467260508,-5.461187564,-3.57492638,-3.572169657,-0.56034108,,0.003060462,1.108652014,1.111712477,11.47738681,12.58909928,-5.789189252,0.103144876,0.105901598,2.440378735,2.532831303,1.11171247,,0.02,8.81,8.83,91.17,,12589.09928,5015.577402,8.520303829,,-17.79,11.43,16.66,-17.79,11.43,16.66,-0.038921479,1.123807357,MB,,-0.674982887,0.114641807,,1,-4.204626614,-1.584562638,1,2.356064909,0.084313826,1,2.459762746,0.073068557,,0.014926358,10.54935699,11.70203486,,9.63E-05,,1
1999,LBC,Sept,DC,1,6,6,S,59,4.077537444,3.32,1.201168877,0.64,-0.448633604,,80.79,18.2,81.8,0.47,0.02,4.3,4.33,77.44,,0.21,1.42,43.05,43.25,-1.58,0.35,3.76,3.77,,0.000131083,0.0009048,0.027485806,0.02761689,0.494444566,-8.939676578,-7.007797021,-3.594085543,-3.589327747,-0.704320235,,0.005186971,1.087613355,1.092800326,9.938335783,11.03113611,-5.261605322,0.083985713,0.088743508,2.29639958,2.40072183,1.092800327,,0.05,9.86,9.91,90.09,,11031.13611,3322.631358,8.108512326,,-17.77,14.21,16.34,-17.77,14.21,16.34,1.599453801,0.399816744,LBC,,-0.674982887,-0.029337348,,1,-4.204626614,-1.056978708,1,2.356064909,-0.059665329,1,2.459762746,-0.059040916,,0.014926358,10.54935699,11.70203486,,0.000176506,,1
1999,MHC,Sept,MHC,1,2,10,S,59,4.077537444,3.39,1.220416857,0.69,-0.374838915,,79.71,13.5,86.5,0.48,0.02,4.83,4.85,81.61,,0.23,4.87,48.3,48.53,-1.45,1.58,3.88,3.88,,0.000161036,0.003344255,0.033198993,0.033360029,0.560957772,-8.733880549,-5.700511351,-3.40523573,-3.400396818,-0.578109649,,0.006372208,1.313684159,1.320056367,11.27525122,12.59530758,-5.055809294,0.272835525,0.277674438,2.422610166,2.533324331,1.32005636,,0.05,10.43,10.48,89.52,,12595.30758,3715.429965,8.220249688,,-17.17,15.48,14.91,-17.17,15.48,14.91,2.602333729,-0.062985764,LB,,-0.674982887,0.096873238,,1,-4.204626614,-0.85118268,1,2.356064909,0.066545257,1,2.459762746,0.073561585,,0.014926358,10.54935699,11.70203486,,0.000206232,,1
1999,AC,Sept,AC,1,2,21,M,61,4.110873864,3.07,1.123174811,0.83,-0.190313407,,73.11,14.5,85.5,0,0,4.87,4.87,80.6,,0,8.3,48.74,48.74,,2.12,3.89,3.89,,0,0.006859496,0.040295624,0.040295624,0.666355836,,-4.982121303,-3.211512397,-3.211512397,-0.405931463,,0,1.594497849,1.594497849,13.3937523,14.98825015,,0.466558858,0.466558858,2.594788352,2.707266571,1.59449785,,0,10.64,10.64,89.36,,14988.25015,4882.166173,8.493344288,,-19.36,12.34,16.07,-19.51,11.83,15.99,-1.170205885,0.055275857,AC,,-0.573531587,0.167600124,,1,-4.159322419,-3.627909619,1,2.447240018,0.147548334,1,2.551237883,0.156028688,,0.015618137,11.55640719,12.8229673,,0,,1
1999,AC,Oct,AC,2,9,2,M,62,4.127134385,4.34,1.467897389,0.82,-0.203586052,,81.2,12.1,87.9,1.25,0.08,5.97,6.05,81.83,,0.75,11.01,59.74,60.49,-0.28,2.4,4.09,4.1,,0.000615632,0.008985472,0.048734863,0.049350494,0.667551398,-7.392861797,-4.712146231,-3.021360637,-3.008807495,-0.40413889,,0.024360543,1.92843852,1.952799064,13.41778311,15.37058217,-3.714790542,0.656710619,0.669263761,2.596580925,2.732455434,1.95279906,,0.16,12.55,12.7,87.3,,15370.58217,3541.608795,8.172336365,,-20.69,15.17,14.84,-20.84,14.66,14.76,-0.639804532,-1.566818799,AC,,-0.52404664,0.11990775,,1,-4.137224371,0.422433829,1,2.491712543,0.104868382,1,2.595856752,0.136598682,,0.015967109,12.08194927,13.40806983,,0.000702714,,1
1999,AC,Oct,AC,2,4,5,M,62,4.127134385,4.83,1.575301851,0.86,-0.153617489,,82.25,13.7,86.3,0,0,4.39,4.39,81.95,,0,2.52,43.92,43.92,,0.92,3.78,3.78,,0,0.002158344,0.037662146,0.037662146,0.702837288,,-6.13841392,-3.279099761,-3.279099761,-0.352629868,,0,1.490291136,1.490291136,14.12702949,15.61732063,,0.398971494,0.398971494,2.648089947,2.748380595,1.49029114,,0,9.54,9.54,90.46,,15617.32063,3233.399716,8.081289406,,-18.86,15.69,14.76,-19.01,15.18,14.68,1.01934942,-0.891245568,AC,,-0.52404664,0.171416772,,1,-4.137224371,-3.614500978,1,2.491712543,0.156377404,1,2.595856752,0.152523843,,0.015967109,12.08194927,13.40806983,,0,,1
1999,LBC,Sept,DT,1,7,4,M,62,4.127134385,4.12,1.416289961,0.77,-0.261494643,,81.32,15.4,84.6,1.55,0.07,4.64,4.71,79.93,,0.73,2.08,46.4,47.13,-0.32,0.73,3.84,3.85,,0.000560692,0.001598954,0.035725506,0.036286198,0.615344983,-7.486339054,-6.438405751,-3.331890381,-3.316317824,-0.485572221,,0.022186577,1.413658287,1.435844864,12.36843415,13.80427901,-3.808267799,0.346180874,0.361753431,2.515147594,2.624978618,1.43584486,,0.16,10.24,10.4,89.6,,13804.27901,3350.553158,8.116880733,,-17.69,15.09,15.75,-17.84,14.58,15.67,1.676624517,0.079137519,LBC,,-0.52404664,0.038474419,,1,-4.137224371,0.328956572,1,2.491712543,0.023435051,1,2.595856752,0.029121866,,0.015967109,12.08194927,13.40806983,,0.000667417,,1
1999,MHC,Oct,MHC,2,1,3,M,62,4.127134385,3.57,1.273489539,0.66,-0.418246442,,81.58,18.1,81.9,1.5,0.05,2.98,3.02,78.91,,0.45,1.79,29.77,30.22,-0.79,0.58,3.39,3.41,,0.00029904,0.001175515,0.019591787,0.019890827,0.519404758,-8.114932618,-6.746049259,-3.932644821,-3.917496589,-0.655071818,,0.01183302,0.775247019,0.787080039,10.44003564,11.22711568,-4.436861363,-0.254573566,-0.239425334,2.345647997,2.418331895,0.78708004,,0.11,6.91,7.01,92.99,,11227.11568,3144.850331,8.053521578,,-19.73,13.68,14.41,-19.88,13.17,14.33,-0.87759924,-0.927531656,AC,,-0.52404664,-0.131025178,,1,-4.137224371,-0.299636992,1,2.491712543,-0.146064546,1,2.595856752,-0.177524857,,0.015967109,12.08194927,13.40806983,,0.000394488,,1
1999,MHC,Sept,MHC,1,2,18,M,62,4.127134385,4.01,1.389838075,0.82,-0.204444474,,79.69,18.2,81.8,0,0,2.69,2.69,79.06,,0,1.08,26.94,26.94,,0.07,3.29,3.29,,0,0.000876494,0.021961364,0.021961364,0.644386739,,-7.039580815,-3.818470572,-3.818470572,-0.439456207,,0,0.869011156,0.869011156,12.95217344,13.8211846,,-0.140399316,-0.140399316,2.561263608,2.626202531,0.86901116,,0,6.29,6.29,93.71,,13821.1846,3446.679451,8.145166569,,-17.44,13.98,16.33,-17.59,13.47,16.25,1.274888162,0.621375859,MHC,,-0.52404664,0.084590433,,1,-4.137224371,-3.662129027,1,2.491712543,0.069551065,1,2.595856752,0.030345779,,0.015967109,12.08194927,13.40806983,,0,,1
1999,MHC,Oct,MHC,2,6,1,M,63,4.143134726,4.41,1.483239567,0.89,-0.118108088,,79.84,17.2,82.8,3.14,0.14,4.38,4.52,78.3,,1.42,1.84,43.79,45.21,0.35,0.61,3.78,3.81,,0.001260278,0.001638478,0.038909027,0.040169305,0.695786718,-6.676423131,-6.413987343,-3.246528998,-3.214652137,-0.362712105,,0.049869191,1.539630199,1.589499391,13.98531303,15.57481242,-2.998351876,0.431542257,0.463419118,2.63800771,2.745655021,1.58949939,,0.32,9.89,10.21,89.79,,15574.81242,3531.703497,8.16953561,,-20.57,16.45,14.19,-20.72,15.94,14.11,0.131766989,-2.00501982,AC,,-0.475353487,0.112641382,,1,-4.115479907,1.117128031,1,2.535473476,0.102534234,1,2.639761688,0.105893333,,0.016318107,12.62240584,14.00986449,,0.001362092,,1
1999,MHC,Oct,MHC,2,1,4,M,63,4.143134726,4.08,1.406758534,0.72,-0.326145739,,82.32,20,80,0,0,1.58,1.58,78.46,,0,0.7,15.77,15.77,,-0.36,2.76,2.76,,0,0.00050163,0.011381521,0.011381521,0.566274363,,-7.597648018,-4.475764209,-4.475764209,-0.568676578,,0,0.450366784,0.450366784,11.3821147,11.83248148,,-0.797692954,-0.797692954,2.432043237,2.470848418,0.45036678,,0,3.81,3.81,96.19,,11832.48148,2900.11801,7.972506708,,-18.15,14.64,14.77,-18.3,14.13,14.69,0.929665461,-0.329639063,AC,,-0.475353487,-0.093323091,,1,-4.115479907,-3.813926619,1,2.535473476,-0.103430239,1,2.639761688,-0.16891327,,0.016318107,12.62240584,14.00986449,,0,,1
1999,MHC,Sept,MHC,1,1,15,M,63,4.143134726,5.05,1.61972482,1,0.001299156,,80.18,16.7,83.3,1.02,0.03,2.52,2.55,80.78,,0.26,1.27,25.22,25.48,-1.35,0.24,3.23,3.24,,0.000260227,0.001275182,0.025257191,0.025517418,0.808843621,-8.253956788,-6.664665989,-3.678644381,-3.668394016,-0.212149679,,0.010297177,0.999427039,1.009724216,16.25775679,17.267481,-4.575885532,-0.000573125,0.00967724,2.788570136,2.848825022,1.00972421,,0.06,5.79,5.85,94.15,,17267.481,3419.303168,8.137192057,,-18.34,15.92,16.33,-18.49,15.41,16.25,1.772429443,-0.222757995,LBC,,-0.475353487,0.263203808,,1,-4.115479907,-0.460405625,1,2.535473476,0.25309666,1,2.639761688,0.209063334,,0.016318107,12.62240584,14.00986449,,0.000260227,,1
1999,AC,Oct,AC,2,6,1,M,64,4.158883083,4.52,1.50844562,0.87,-0.144910172,,80.86,14.6,85.4,0.46,0.03,6.79,6.82,78.53,,0.32,5.67,67.93,68.25,-1.15,1.74,4.22,4.22,,0.000273492,0.004905208,0.058769188,0.059042681,0.679338225,-8.204236696,-5.317457826,-2.834137571,-2.829494696,-0.386636153,,0.010822095,2.325496779,2.336318874,13.65469832,15.9910172,-4.526165441,0.843933685,0.84857656,2.614083662,2.772027139,2.33631888,,0.07,14.54,14.61,85.39,,15991.0172,3537.835664,8.171270425,,-21.45,16.37,14.19,-21.6,15.86,14.11,-0.577656559,-2.381015324,AC,,-0.427427187,0.040791034,,1,-4.09407789,-0.432087551,1,2.578545232,0.03553843,1,2.68297518,0.089051959,,0.016671112,13.17795334,14.62855119,,0.000300099,,1
1999,AC,Sept,AC,1,2,25,M,65,4.17438727,3.27,1.183351642,1.04,0.03449804,,68.3,16.9,83.1,2.91,0.17,5.63,5.8,77.33,,1.69,8.75,56.34,58.02,0.52,2.17,4.03,4.06,,0.001745009,0.009052252,0.058312534,0.060057544,0.800434275,-6.35099529,-4.70474171,-2.841938214,-2.812452115,-0.222600855,,0.069050025,2.307426978,2.376477003,16.08872892,18.46520593,-2.672924035,0.836133041,0.86561914,2.77811896,2.915888201,2.37647701,,0.37,12.5,12.87,87.13,,18465.20593,5646.851966,8.638853495,,-19.88,12.03,15.63,-20.03,11.52,15.55,-1.802626864,-0.240392972,AC,,-0.380243958,0.157643103,,1,-4.0730077,1.400083665,1,2.620949183,0.157169777,1,2.725518669,0.190369532,,0.017026102,13.74876749,15.26432901,,0.001699973,,1
1999,MHC,Sept,MHC,1,1,54,M,65,4.17438727,4.43,1.489211895,0.89,-0.115747609,,79.91,22.5,77.5,1.29,0.06,4.22,4.28,73.27,,0.55,3.22,42.23,42.78,-0.6,1.17,3.74,3.76,,0.000490213,0.002865053,0.037614051,0.038104264,0.65258027,-7.620671442,-5.855168509,-3.280377599,-3.267429095,-0.426821129,,0.019397711,1.488388003,1.507785714,13.11686342,14.62464914,-3.942600186,0.397693657,0.41064216,2.573898687,2.682708402,1.50778572,,0.13,10.18,10.31,89.69,,14624.64914,3301.275201,8.102064097,,-16.29,13.26,16.15,-16.44,12.75,16.07,1.672601559,1.24636181,LB,,-0.380243958,-0.046577171,,1,-4.0730077,0.130407514,1,2.620949183,-0.047050496,1,2.725518669,-0.042810267,,0.017026102,13.74876749,15.26432901,,0.000529816,,1
1999,AC,Sept,AC,1,2,9,M,67,4.204692619,3.14,1.143681252,0.88,-0.12363764,,71.84,15.5,84.5,0,0,3.59,3.59,80.92,,0,4.2,35.95,35.95,,1.44,3.58,3.58,,0,0.003713647,0.031765056,0.031765056,0.715129012,,-5.595740792,-3.449388453,-3.449388453,-0.335292317,,0,1.256943277,1.256943277,14.37409313,15.63103641,,0.228682803,0.228682803,2.665427498,2.749258451,1.25694328,,0,8.04,8.04,91.96,,15631.03641,4978.037073,8.51279093,,-18.11,11.2,16.65,-18.26,10.69,16.57,-0.846226546,1.057273454,MB,,-0.288016987,-0.04727533,,1,-4.031822731,-3.6969131,1,2.703834313,-0.038406815,1,2.808676547,-0.059418096,,0.017741962,14.93689479,16.58795031,,0,,1
1999,LBC,Sept,DT,1,7,14,M,67,4.204692619,4.86,1.580503315,0.93,-0.074400323,,80.89,18.6,81.4,1.01,0.04,3.7,3.74,77.63,,0.38,1.26,37.04,37.42,-0.97,0.23,3.61,3.62,,0.00035193,0.001168255,0.034383457,0.034735386,0.720661734,-7.952079104,-6.752243709,-3.370179743,-3.359996333,-0.327585414,,0.013925858,1.360553378,1.374479237,14.48530086,15.8597801,-4.274007848,0.307891513,0.318074922,2.673134402,2.763786351,1.37447924,,0.09,8.58,8.67,91.33,,15859.7801,3263.329239,8.090503192,,-17.56,14.6,15.01,-17.71,14.09,14.93,1.370905691,0.02109043,MHC,,-0.288016987,-0.039568427,,1,-4.031822731,-0.242185117,1,2.703834313,-0.030699911,1,2.808676547,-0.044890196,,0.017741962,14.93689479,16.58795031,,0.000369375,,1
1999,LBC,Sept,DT,1,5,8,M,67,4.204692619,5.04,1.617227495,0.96,-0.039989008,,80.93,16,84,1.64,0.06,3.54,3.59,80.36,,0.59,2.13,35.35,35.94,-0.53,0.75,3.57,3.58,,0.000565397,0.002043382,0.033968939,0.034534336,0.772081876,-7.477981952,-6.193149051,-3.382308737,-3.365801202,-0.258664677,,0.02237277,1.344150908,1.366523678,15.51884572,16.88536939,-3.799910696,0.295762519,0.312270054,2.742055138,2.826447531,1.36652367,,0.13,7.96,8.09,91.91,,16885.36939,3350.271704,8.116796727,,-17.57,15.27,15.16,-17.72,14.76,15.08,1.791499577,-0.09197485,LBC,,-0.288016987,0.02935231,,1,-4.031822731,0.231912035,1,2.703834313,0.038220825,1,2.808676547,0.017770984,,0.017741962,14.93689479,16.58795031,,0.000580995,,1
1999,MHC,Oct,MHC,2,4,3,M,67,4.204692619,5.53,1.710910881,1.06,0.053730322,,80.93,17,83,2.27,0.09,3.96,4.05,78.98,,0.92,3.88,39.56,40.48,-0.09,1.36,3.68,3.7,,0.000967761,0.00409354,0.041748745,0.042716506,0.833437317,-6.940525526,-5.498345165,-3.176085876,-3.153169868,-0.182196785,,0.038294298,1.651997859,1.690292157,16.75209006,18.44238222,-3.26245427,0.501985379,0.524901388,2.81852303,2.914651397,1.69029216,,0.21,8.96,9.17,90.83,,18442.38222,3334.96966,8.112218861,,-18.1,15.53,15.1,-18.25,15.02,15.02,1.538257354,-0.409920543,LBC,,-0.288016987,0.105820202,,1,-4.031822731,0.769368461,1,2.703834313,0.114688717,1,2.808676547,0.10597485,,0.017741962,14.93689479,16.58795031,,0.000930888,,1
1999,MHC,Sept,MHC,1,1,1,M,67,4.204692619,5.45,1.695156788,1.09,0.085627086,,80,18.7,81.3,0.58,0.02,3.18,3.2,78.11,,0.18,1.74,31.84,32.02,-1.69,0.55,3.46,3.47,,0.000200752,0.001894014,0.034683246,0.034883998,0.850935621,-8.513438781,-6.2690568,-3.361498531,-3.355727054,-0.161418804,,0.007943768,1.372416047,1.380359815,17.10380599,18.48416581,-4.835367526,0.316572725,0.322344201,2.839301011,2.916914463,1.38035982,,0.04,7.42,7.47,92.53,,18484.16581,3391.590057,8.129054134,,-17.35,14.43,15.83,-17.5,13.92,15.75,1.541886482,0.406134562,LBC,,-0.288016987,0.126598183,,1,-4.031822731,-0.803544795,1,2.703834313,0.135466698,1,2.808676547,0.108237916,,0.017741962,14.93689479,16.58795031,,0.000189543,,1
1999,MHC,Sept,MHC,1,1,7,M,67,4.204692619,4.92,1.592779936,0.99,-0.007528266,,79.82,17.5,82.5,0,0,3.14,3.14,79.39,,0,1.4,31.43,31.43,,0.34,3.45,3.45,,0,0.001393347,0.031194696,0.031194696,0.787976871,,-6.576046578,-3.467507189,-3.467507189,-0.238286541,,0,1.234374133,1.234374133,15.83833512,17.07270925,,0.210564067,0.210564067,2.762433275,2.837481238,1.23437413,,0,7.23,7.23,92.77,,17072.70925,3470.062856,8.151927987,,-17.56,14.22,15.92,-17.71,13.71,15.84,1.26964967,0.386323887,MHC,,-0.288016987,0.049730446,,1,-4.031822731,-3.579130065,1,2.703834313,0.058598962,1,2.808676547,0.028804691,,0.017741962,14.93689479,16.58795031,,0,,1
1999,MHC,Sept,MHC,1,2,21,M,67,4.204692619,4.73,1.553988625,0.95,-0.053717283,,79.97,6.2,93.8,0,0,2.7,2.7,91.11,,0,1.57,26.98,26.98,,0.45,3.3,3.3,,0,0.001487101,0.025570846,0.025570846,0.863435045,,-6.510926736,-3.666302405,-3.666302405,-0.146836607,,0,1.011838375,1.011838375,17.35504441,18.36688278,,0.01176885,0.01176885,2.853883208,2.910549194,1.01183837,,0,5.51,5.51,94.49,,18366.88278,3883.061899,8.264379271,,-17.45,13.77,15.2,-17.6,13.26,15.12,0.978739012,0.314547542,MHC,,-0.288016987,0.14118038,,1,-4.031822731,-3.620373023,1,2.703834313,0.150048895,1,2.808676547,0.101872647,,0.017741962,14.93689479,16.58795031,,0,,1
1999,AC,Sept,AC,1,1,3,M,68,4.219507705,4.39,1.480399269,1.15,0.141239112,,73.79,17.2,82.8,0,0,3.4,3.4,79.4,,0,1.84,34.03,34.03,,0.61,3.53,3.53,,0,0.002115771,0.039195864,0.039195864,0.914448493,,-6.158336174,-3.239184052,-3.239184052,-0.089434136,,0,1.550980332,1.550980332,18.3804147,19.93139503,,0.438887203,0.438887203,2.911285679,2.992296128,1.55098033,,0,7.78,7.78,92.22,,19931.39503,4540.1811,8.42072218,,-19.65,13.38,15.61,-19.8,12.87,15.53,-0.828348894,-0.449604845,AC,,-0.24293087,0.153496734,,1,-4.011689029,-3.449451488,1,2.744353573,0.166932106,1,2.849329143,0.142966985,,0.018102793,15.5545558,17.2761881,,0,,1
1999,LBC,Sept,DT,1,6,4,M,69,4.234106505,5.13,1.634423165,0.97,-0.027165668,,81.02,16.6,83.4,2.04,0.08,3.65,3.72,79.69,,0.76,2.75,36.47,37.23,-0.27,1.01,3.6,3.62,,0.000740382,0.00268081,0.035494695,0.036235077,0.775566601,-7.208344362,-5.921636119,-3.338372037,-3.31772766,-0.254161418,,0.029296914,1.404525071,1.433821985,15.58888869,17.02271067,-3.530273106,0.339699218,0.360343595,2.746558397,2.834548375,1.43382198,,0.17,8.25,8.42,91.58,,17022.71067,3318.267187,8.107197994,,-17.23,14.82,15.04,-17.38,14.31,14.96,1.751453852,0.125603973,LBC,,-0.198502967,-0.055658451,,1,-3.99184926,0.461576154,1,2.784281291,-0.037722894,1,2.88938825,-0.054839875,,0.018465535,16.1881791,17.98230556,,0.00075557,,1
1999,MHC,Oct,MHC,2,9,1,M,69,4.234106505,5.58,1.718686858,1.07,0.06831264,,80.8,5.6,94.4,1.6,0.07,4.23,4.3,90.13,,0.69,3.05,42.27,42.96,-0.37,1.11,3.74,3.76,,0.000736058,0.003261327,0.045262633,0.045998691,0.965053806,-7.214201842,-5.725621255,-3.095273459,-3.079142337,-0.035571422,,0.029125809,1.791042399,1.820168208,19.3975815,21.21774971,-3.536130587,0.582797796,0.598928919,2.965148393,3.054838082,1.82016821,,0.14,8.44,8.58,91.42,,21217.74971,3802.464106,8.243404584,,-19.08,13.19,14.9,-19.23,12.68,14.82,-0.616614453,-0.374163113,AC,,-0.198502967,0.162931545,,1,-3.99184926,0.455718673,1,2.784281291,0.180867102,1,2.88938825,0.165449832,,0.018465535,16.1881791,17.98230556,,0.000703595,,1
1999,AC,Sept,AC,1,1,1,M,71,4.262679877,4.53,1.511582496,1.32,0.281336985,,70.78,17.2,82.8,0.7,0.03,3.64,3.67,79.15,,0.26,1.48,36.42,36.67,-1.37,0.39,3.6,3.6,,0.000337972,0.001956561,0.048249653,0.048587624,1.048707959,-7.992547889,-6.236567055,-3.031366652,-3.024386421,0.047558891,,0.013373547,1.909238753,1.9226123,21.07902998,23.00164228,-4.314476634,0.646704604,0.653684834,3.048278706,3.135565617,1.9226123,,0.06,8.3,8.36,91.64,,23001.64228,5077.625227,8.532598956,,-19.09,12.12,15.86,-19.24,11.61,15.78,-1.130659804,0.164686614,AC,,-0.111546848,0.159105739,,1,-3.953018047,-0.361458587,1,2.862429464,0.185849242,1,2.967793582,0.167772035,,0.019196678,17.50400066,19.44895968,,0.000280865,,1
1999,AC,Sept,AC,1,1,14,M,72,4.276666119,3.18,1.15788698,0.89,-0.11171399,,71.91,16.1,83.9,0.27,0.01,3.62,3.63,80.27,,0.1,3.33,36.22,36.32,-2.32,1.2,3.59,3.59,,8.77E-05,0.002977939,0.032394951,0.032482688,0.717891893,-9.341163544,-5.816523677,-3.429752698,-3.427047996,-0.331436288,,0.003471765,1.281868215,1.28533998,14.42962705,15.71496703,-5.663092289,0.248318557,0.251023259,2.669283527,2.754613572,1.28533998,,0.02,8.16,8.18,91.82,,15714.96703,4941.813531,8.505487654,,-21.02,14.15,14.66,-21.17,13.64,14.58,-1.518519822,-1.534826668,AC,,-0.068983116,-0.262453172,,1,-3.934010744,-1.729081545,1,2.900681835,-0.231398308,1,3.006171831,-0.251558259,,0.019565045,18.18654136,20.20988479,,9.48E-05,,1
